Month Name,Month,Year,Query Count,Query Text,Month Num,Volume,,,,,,,,,,,
December,,2014,14,metro police,12,Low,18917,,,,,,,,,,
November,,2014,14,metro police,11,Low,18917,,,,,,,,,,
September,,2014,7,metro police,9,Low,31551,,,,,,,,,,
July,,2014,9,metro police,7,Low,26399,,,,,,,,,,
March,,2014,9,metro police,3,Low,26399,,,,,,,,,,
January,,2014,6,metro police,1,Low,34093,,,,,,,,,,
January,,2014,6,metro police department,1,Low,34093,,,,,,,,,,
November,,2014,7,Metro Police Dept,11,Low,31551,,,,,,,,,,
August,,2014,9,metro public health dept application,8,Low,26399,,,,,,,,,,
August,,2014,9,metro public schools,8,Low,26399,,,,,,,,,,
January,,2014,10,metro public schools,1,Low,24413,,,,,,,,,,
August,,2014,8,metro public works,8,Low,28780,,,,,,,,,,
June,,2014,7,metro public works,6,Low,31551,,,,,,,,,,
February,,2014,8,metro school,2,Low,28780,,,,,,,,,,
September,,2014,7,metro schools,9,Low,31551,,,,,,,,,,
March,,2014,11,metro schools,3,Low,22840,,,,,,,,,,
February,,2014,12,metro schools,2,Low,21410,,,,,,,,,,
October,,2014,8,metro southeast,10,Low,28780,,,,,,,,,,
October,,2014,7,metro travel page,10,Low,31551,,,,,,,,,,
February,,2014,10,metro trustee,2,Low,24413,,,,,,,,,,
December,,2014,34,metro water,12,Low,5549,,,,,,,,,,
November,,2014,32,metro water,11,Low,6069,,,,,,,,,,
October,,2014,38,metro water,10,Low,4689,,,,,,,,,,
September,,2014,35,metro water,9,Low,5316,,,,,,,,,,
September,,2014,11,Metro water,9,Low,22840,,,,,,,,,,
August,,2014,56,metro water,8,Medium,2553,,,,,,,,,,
July,,2014,50,metro water,7,Medium,3044,,,,,,,,,,
June,,2014,41,metro water,6,Low,4203,,,,,,,,,,
May,,2014,24,metro water,5,Low,9261,,,,,,,,,,
April,,2014,40,metro water,4,Low,4351,,,,,,,,,,
March,,2014,42,metro water,3,Low,4063,,,,,,,,,,
February,,2014,47,metro water,2,Low,3375,,,,,,,,,,
February,,2014,8,Metro water,2,Low,28780,,,,,,,,,,
January,,2014,16,metro water,1,Low,16227,,,,,,,,,,
December,,2014,12,metro water services,12,Low,21410,,,,,,,,,,
October,,2014,19,metro water services,10,Low,12942,,,,,,,,,,
August,,2014,8,metro water services,8,Low,28780,,,,,,,,,,
July,,2014,19,metro water services,7,Low,12942,,,,,,,,,,
June,,2014,21,metro water services,6,Low,11275,,,,,,,,,,
May,,2014,9,metro water services,5,Low,26399,,,,,,,,,,
April,,2014,15,metro water services,4,Low,17757,,,,,,,,,,
March,,2014,8,metro water services,3,Low,28780,,,,,,,,,,
February,,2014,16,metro water services,2,Low,16227,,,,,,,,,,
January,,2014,10,metro water services,1,Low,24413,,,,,,,,,,
October,,2014,9,metropolitain civil service,10,Low,26399,,,,,,,,,,
January,,2014,6,metropolitan action commission,1,Low,34093,,,,,,,,,,
July,,2014,10,Metropolitan Historic Commission,7,Low,24413,,,,,,,,,,
July,,2014,9,Metropolitan Nashville Airport Authority Ethics Code,7,Low,26399,,,,,,,,,,
February,,2014,15,Metropolitan sports authority rfp,2,Low,17757,,,,,,,,,,
September,,2014,9,mhzc,9,Low,26399,,,,,,,,,,
March,,2014,9,michael edward smith,3,Low,26399,,,,,,,,,,
April,,2014,9,michael scott,4,Low,26399,,,,,,,,,,
February,,2014,16,michael sullivan,2,Low,16227,,,,,,,,,,
February,,2014,14,Michael sullivan,2,Low,18917,,,,,,,,,,
February,,2014,10,Michael Williams,2,Low,24413,,,,,,,,,,
June,,2014,10,micheal briggance,6,Low,24413,,,,,,,,,,
September,,2014,9,Michelle Sawyer,9,Low,26399,,,,,,,,,,
September,,2014,14,microsoft home use program,9,Low,18917,,,,,,,,,,
June,,2014,12,microsoft home use program,6,Low,21410,,,,,,,,,,
December,,2014,7,microsoft office,12,Low,31551,,,,,,,,,,
February,,2014,7,microsoft office,2,Low,31551,,,,,,,,,,
July,,2014,12,midtown,7,Low,21410,,,,,,,,,,
May,,2014,13,midtown hills,5,Low,20168,,,,,,,,,,
May,,2014,8,midtown hills precinct,5,Low,28780,,,,,,,,,,
December,,2014,14,mike director,12,Low,18917,,,,,,,,,,
July,,2014,9,mill creek basin,7,Low,26399,,,,,,,,,,
July,,2014,9,minute book c,7,Low,26399,,,,,,,,,,
November,,2014,10,minutes,11,Low,24413,,,,,,,,,,
November,,2014,8,mishu,11,Low,28780,,,,,,,,,,
June,,2014,11,MISSING,6,Low,22840,,,,,,,,,,
June,,2014,8,missing,6,Low,28780,,,,,,,,,,
June,,2014,8,mISSING PERSON,6,Low,28780,,,,,,,,,,
March,,2014,9,missing person,3,Low,26399,,,,,,,,,,
July,,2014,9,missing persons,7,Low,26399,,,,,,,,,,
February,,2014,9,missing persons,2,Low,26399,,,,,,,,,,
November,,2014,9,mission statement,11,Low,26399,,,,,,,,,,
October,,2014,8,mission statement,10,Low,28780,,,,,,,,,,
September,,2014,13,mission statement,9,Low,20168,,,,,,,,,,
December,,2014,17,mnps,12,Low,15102,,,,,,,,,,
November,,2014,35,mnps,11,Low,5316,,,,,,,,,,
October,,2014,8,MNPS,10,Low,28780,,,,,,,,,,
September,,2014,18,mnps,9,Low,13846,,,,,,,,,,
August,,2014,15,mnps,8,Low,17757,,,,,,,,,,
July,,2014,14,mnps,7,Low,18917,,,,,,,,,,
June,,2014,13,mnps,6,Low,20168,,,,,,,,,,
May,,2014,14,mnps,5,Low,18917,,,,,,,,,,
April,,2014,10,mnps,4,Low,24413,,,,,,,,,,
March,,2014,22,mnps,3,Low,10472,,,,,,,,,,
January,,2014,11,mnps,1,Low,22840,,,,,,,,,,
February,,2014,8,mobile,2,Low,28780,,,,,,,,,,
May,,2014,7,mobile vending,5,Low,31551,,,,,,,,,,
March,,2014,7,mobile vending,3,Low,31551,,,,,,,,,,
March,,2014,9,morgan park,3,Low,26399,,,,,,,,,,
July,,2014,8,Mosquito,7,Low,28780,,,,,,,,,,
June,,2014,7,mosquito,6,Low,31551,,,,,,,,,,
May,,2014,9,Mosquito,5,Low,26399,,,,,,,,,,
November,,2014,7,MOST WANTED,11,Low,31551,,,,,,,,,,
October,,2014,12,most wanted,10,Low,21410,,,,,,,,,,
August,,2014,10,most wanted,8,Low,24413,,,,,,,,,,
August,,2014,8,Most wanted,8,Low,28780,,,,,,,,,,
July,,2014,8,most wanted,7,Low,28780,,,,,,,,,,
June,,2014,18,most wanted,6,Low,13846,,,,,,,,,,
May,,2014,10,most wanted,5,Low,24413,,,,,,,,,,
May,,2014,8,Most wanted,5,Low,28780,,,,,,,,,,
April,,2014,11,most wanted,4,Low,22840,,,,,,,,,,
March,,2014,38,most wanted,3,Low,4689,,,,,,,,,,
January,,2014,6,most wanted,1,Low,34093,,,,,,,,,,
August,,2014,9,most wanted fugitives,8,Low,26399,,,,,,,,,,
May,,2014,9,most wanted fugitives,5,Low,26399,,,,,,,,,,
March,,2014,9,MOU,3,Low,26399,,,,,,,,,,
May,,2014,9,move over law,5,Low,26399,,,,,,,,,,
June,,2014,30,movies in the park,6,Low,6674,,,,,,,,,,
June,,2014,11,Movies in the park,6,Low,22840,,,,,,,,,,
May,,2014,9,movies in the park,5,Low,26399,,,,,,,,,,
April,,2014,8,movies in the park,4,Low,28780,,,,,,,,,,
November,,2014,7,mphd,11,Low,31551,,,,,,,,,,
May,,2014,8,"Mt Juliet, TN",5,Low,28780,,,,,,,,,,
November,,2014,9,mta,11,Low,26399,,,,,,,,,,
October,,2014,9,MTA,10,Low,26399,,,,,,,,,,
October,,2014,9,mta,10,Low,26399,,,,,,,,,,
September,,2014,8,MTA,9,Low,28780,,,,,,,,,,
August,,2014,11,mta,8,Low,22840,,,,,,,,,,
July,,2014,11,mta,7,Low,22840,,,,,,,,,,
June,,2014,15,mta,6,Low,17757,,,,,,,,,,
May,,2014,8,mta,5,Low,28780,,,,,,,,,,
April,,2014,17,mta,4,Low,15102,,,,,,,,,,
March,,2014,10,mta,3,Low,24413,,,,,,,,,,
April,,2014,9,mug shot,4,Low,26399,,,,,,,,,,
December,,2014,17,mug shots,12,Low,15102,,,,,,,,,,
November,,2014,18,mug shots,11,Low,13846,,,,,,,,,,
October,,2014,17,mug shots,10,Low,15102,,,,,,,,,,
September,,2014,9,Mug shots,9,Low,26399,,,,,,,,,,
September,,2014,8,mug shots,9,Low,28780,,,,,,,,,,
August,,2014,19,mug shots,8,Low,12942,,,,,,,,,,
July,,2014,17,mug shots,7,Low,15102,,,,,,,,,,
June,,2014,13,mug shots,6,Low,20168,,,,,,,,,,
May,,2014,17,mug shots,5,Low,15102,,,,,,,,,,
April,,2014,11,mug shots,4,Low,22840,,,,,,,,,,
February,,2014,15,mug shots,2,Low,17757,,,,,,,,,,
December,,2014,16,mugshot,12,Low,16227,,,,,,,,,,
October,,2014,13,mugshot,10,Low,20168,,,,,,,,,,
September,,2014,8,mugshot,9,Low,28780,,,,,,,,,,
July,,2014,9,mugshot,7,Low,26399,,,,,,,,,,
June,,2014,18,mugshot,6,Low,13846,,,,,,,,,,
January,,2014,13,mugshot,1,Low,20168,,,,,,,,,,
December,,2014,25,mugshots,12,Low,8768,,,,,,,,,,
December,,2014,9,Mugshots,12,Low,26399,,,,,,,,,,
November,,2014,42,mugshots,11,Low,4063,,,,,,,,,,
November,,2014,10,Mugshots,11,Low,24413,,,,,,,,,,
October,,2014,40,mugshots,10,Low,4351,,,,,,,,,,
October,,2014,15,Mugshots,10,Low,17757,,,,,,,,,,
September,,2014,20,mugshots,9,Low,11950,,,,,,,,,,
August,,2014,16,mugshots,8,Low,16227,,,,,,,,,,
July,,2014,31,mugshots,7,Low,6392,,,,,,,,,,
June,,2014,33,mugshots,6,Low,5822,,,,,,,,,,
May,,2014,19,mugshots,5,Low,12942,,,,,,,,,,
May,,2014,9,Mugshots,5,Low,26399,,,,,,,,,,
April,,2014,17,mugshots,4,Low,15102,,,,,,,,,,
April,,2014,9,Mugshots,4,Low,26399,,,,,,,,,,
March,,2014,17,mugshots,3,Low,15102,,,,,,,,,,
February,,2014,34,mugshots,2,Low,5549,,,,,,,,,,
January,,2014,22,mugshots,1,Low,10472,,,,,,,,,,
January,,2014,6,Mugshots,1,Low,34093,,,,,,,,,,
September,,2014,11,mugshots of inmates davidson county sheriff,9,Low,22840,,,,,,,,,,
May,,2014,7,mulch,5,Low,31551,,,,,,,,,,
May,,2014,7,municipal auditorium,5,Low,31551,,,,,,,,,,
July,,2014,9,municipal golf tourney,7,Low,26399,,,,,,,,,,
December,,2014,8,municode,12,Low,28780,,,,,,,,,,
March,,2014,8,Murder case in nashville,3,Low,28780,,,,,,,,,,
September,,2014,8,Murders,9,Low,28780,,,,,,,,,,
March,,2014,7,murfreesboro,3,Low,31551,,,,,,,,,,
April,,2014,8,music,4,Low,28780,,,,,,,,,,
December,,2014,12,music city bowl,12,Low,21410,,,,,,,,,,
October,,2014,7,music city center,10,Low,31551,,,,,,,,,,
July,,2014,11,music city center,7,Low,22840,,,,,,,,,,
June,,2014,8,music city center,6,Low,28780,,,,,,,,,,
April,,2014,8,music city center,4,Low,28780,,,,,,,,,,
January,,2014,6,music city center,1,Low,34093,,,,,,,,,,
May,,2014,29,music city convention center,5,Low,7012,,,,,,,,,,
December,,2014,7,music tourism,12,Low,31551,,,,,,,,,,
October,,2014,8,music vendor's on street,10,Low,28780,,,,,,,,,,
March,,2014,7,MVR,3,Low,31551,,,,,,,,,,
December,,2014,7,my place Walton Ferry Road,12,Low,31551,,,,,,,,,,
March,,2014,8,Myatt Drive,3,Low,28780,,,,,,,,,,
November,,2014,9,n.a.t.s,11,Low,26399,,,,,,,,,,
October,,2014,11,name change,10,Low,22840,,,,,,,,,,
September,,2014,8,name change,9,Low,28780,,,,,,,,,,
May,,2014,8,name change,5,Low,28780,,,,,,,,,,
March,,2014,11,name change,3,Low,22840,,,,,,,,,,
February,,2014,8,name change,2,Low,28780,,,,,,,,,,
March,,2014,10,name change petition,3,Low,24413,,,,,,,,,,
June,,2014,7,napier center,6,Low,31551,,,,,,,,,,
May,,2014,7,Nashvile> Human Resources> Employment Opportunities,5,Low,31551,,,,,,,,,,
November,,2014,9,nashvill top 10 most wanted,11,Low,26399,,,,,,,,,,
December,,2014,50,Nashville,12,Medium,3044,,,,,,,,,,
July,,2014,16,Nashville,7,Low,16227,,,,,,,,,,
February,,2014,8,nashville clerk,2,Low,28780,,,,,,,,,,
August,,2014,13,nashville convention center,8,Low,20168,,,,,,,,,,
February,,2014,15,nashville court dockets,2,Low,17757,,,,,,,,,,
July,,2014,7,nashville fire,7,Low,31551,,,,,,,,,,
August,,2014,16,nashville fire department,8,Low,16227,,,,,,,,,,
December,,2014,13,nashville general,12,Low,20168,,,,,,,,,,
January,,2014,9,nashville metro police,1,Low,26399,,,,,,,,,,
January,,2014,7,nashville most wanted,1,Low,31551,,,,,,,,,,
November,,2014,7,nashville next,11,Low,31551,,,,,,,,,,
October,,2014,9,nashville next,10,Low,26399,,,,,,,,,,
September,,2014,7,nashville next,9,Low,31551,,,,,,,,,,
August,,2014,9,nashville next,8,Low,26399,,,,,,,,,,
July,,2014,12,nashville next,7,Low,21410,,,,,,,,,,
June,,2014,8,nashville next,6,Low,28780,,,,,,,,,,
April,,2014,9,nashville next,4,Low,26399,,,,,,,,,,
April,,2014,7,nashville property owner,4,Low,31551,,,,,,,,,,
March,,2014,9,nashville public library,3,Low,26399,,,,,,,,,,
June,,2014,8,Nashville sherriff,6,Low,28780,,,,,,,,,,
August,,2014,8,Nashville shores,8,Low,28780,,,,,,,,,,
July,,2014,9,nashville shores,7,Low,26399,,,,,,,,,,
September,,2014,8,nashville skyline,9,Low,28780,,,,,,,,,,
August,,2014,8,nashville west,8,Low,28780,,,,,,,,,,
June,,2014,9,nashville zoo,6,Low,26399,,,,,,,,,,
May,,2014,9,nashville zoo,5,Low,26399,,,,,,,,,,
March,,2014,7,nashville zoo,3,Low,31551,,,,,,,,,,
December,,2014,7,nashville.gov arrest,12,Low,31551,,,,,,,,,,
February,,2014,7,nashvitality,2,Low,31551,,,,,,,,,,
August,,2014,10,nasville first day of schools policy,8,Low,24413,,,,,,,,,,
January,,2014,8,nataly lopez,1,Low,28780,,,,,,,,,,
January,,2014,5,necat,1,Low,34913,,,,,,,,,,
December,,2014,8,neighborhoods,12,Low,28780,,,,,,,,,,
October,,2014,11,neighborhoods,10,Low,22840,,,,,,,,,,
December,,2014,7,NES,12,Low,31551,,,,,,,,,,
November,,2014,7,nes pilot payments,11,Low,31551,,,,,,,,,,
May,,2014,12,new ballpark,5,Low,21410,,,,,,,,,,
March,,2014,8,new charges,3,Low,28780,,,,,,,,,,
April,,2014,7,new edition,4,Low,31551,,,,,,,,,,
August,,2014,7,new greenway,8,Low,31551,,,,,,,,,,
July,,2014,15,new gun laws,7,Low,17757,,,,,,,,,,
March,,2014,7,new hires,3,Low,31551,,,,,,,,,,
December,,2014,7,new open range salaries for employees working below market rate,12,Low,31551,,,,,,,,,,
January,,2014,7,news channel 5,1,Low,31551,,,,,,,,,,
January,,2014,26,news media,1,Low,8239,,,,,,,,,,
January,,2014,5,newsletter,1,Low,34913,,,,,,,,,,
October,,2014,7,nims,10,Low,31551,,,,,,,,,,
April,,2014,21,no guns,4,Low,11275,,,,,,,,,,
February,,2014,8,No knock,2,Low,28780,,,,,,,,,,
September,,2014,8,no smoking,9,Low,28780,,,,,,,,,,
November,,2014,14,noise,11,Low,18917,,,,,,,,,,
September,,2014,7,noise,9,Low,31551,,,,,,,,,,
August,,2014,7,noise,8,Low,31551,,,,,,,,,,
June,,2014,10,noise,6,Low,24413,,,,,,,,,,
May,,2014,19,noise,5,Low,12942,,,,,,,,,,
April,,2014,10,noise,4,Low,24413,,,,,,,,,,
March,,2014,12,noise,3,Low,21410,,,,,,,,,,
February,,2014,22,noise,2,Low,10472,,,,,,,,,,
January,,2014,6,noise,1,Low,34093,,,,,,,,,,
November,,2014,8,Noise complaint,11,Low,28780,,,,,,,,,,
October,,2014,10,noise complaint,10,Low,24413,,,,,,,,,,
July,,2014,8,noise complaint,7,Low,28780,,,,,,,,,,
January,,2014,7,noise complaint,1,Low,31551,,,,,,,,,,
November,,2014,41,noise ordinance,11,Low,4203,,,,,,,,,,
September,,2014,29,noise ordinance,9,Low,7012,,,,,,,,,,
August,,2014,20,noise ordinance,8,Low,11950,,,,,,,,,,
June,,2014,12,noise ordinance,6,Low,21410,,,,,,,,,,
May,,2014,10,noise ordinance,5,Low,24413,,,,,,,,,,
January,,2014,7,noise ordinance,1,Low,31551,,,,,,,,,,
August,,2014,9,Nolensville College Grove,8,Low,26399,,,,,,,,,,
July,,2014,11,nolensville college grove,7,Low,22840,,,,,,,,,,
September,,2014,9,nolensville/college grove,9,Low,26399,,,,,,,,,,
February,,2014,12,non conforming use hearings,2,Low,21410,,,,,,,,,,
March,,2014,19,non subscription newspaper,3,Low,12942,,,,,,,,,,
January,,2014,10,nondiscrimination,1,Low,24413,,,,,,,,,,
November,,2014,14,notary,11,Low,18917,,,,,,,,,,
October,,2014,20,notary,10,Low,11950,,,,,,,,,,
September,,2014,10,notary,9,Low,24413,,,,,,,,,,
August,,2014,18,notary,8,Low,13846,,,,,,,,,,
July,,2014,46,notary,7,Low,3497,,,,,,,,,,
June,,2014,19,notary,6,Low,12942,,,,,,,,,,
May,,2014,13,notary,5,Low,20168,,,,,,,,,,
April,,2014,8,notary,4,Low,28780,,,,,,,,,,
March,,2014,26,notary,3,Low,8239,,,,,,,,,,
March,,2014,17,Notary,3,Low,15102,,,,,,,,,,
February,,2014,14,notary,2,Low,18917,,,,,,,,,,
January,,2014,10,notary,1,Low,24413,,,,,,,,,,
November,,2014,10,notary application,11,Low,24413,,,,,,,,,,
November,,2014,7,Notary application,11,Low,31551,,,,,,,,,,
August,,2014,13,notary application,8,Low,20168,,,,,,,,,,
March,,2014,17,notary application,3,Low,15102,,,,,,,,,,
February,,2014,21,notary application,2,Low,11275,,,,,,,,,,
October,,2014,8,notary application form,10,Low,28780,,,,,,,,,,
September,,2014,9,notary application form,9,Low,26399,,,,,,,,,,
August,,2014,14,notary application form,8,Low,18917,,,,,,,,,,
June,,2014,12,notary application form,6,Low,21410,,,,,,,,,,
March,,2014,13,notary application form,3,Low,20168,,,,,,,,,,
November,,2014,14,notary public,11,Low,18917,,,,,,,,,,
August,,2014,9,notary public,8,Low,26399,,,,,,,,,,
June,,2014,9,notary public,6,Low,26399,,,,,,,,,,
February,,2014,10,notary public,2,Low,24413,,,,,,,,,,
February,,2014,9,notary public application,2,Low,26399,,,,,,,,,,
August,,2014,7,notary renewal,8,Low,31551,,,,,,,,,,
April,,2014,12,notary renewal application,4,Low,21410,,,,,,,,,,
March,,2014,11,notary renewal application,3,Low,22840,,,,,,,,,,
November,,2014,15,"November 4, 2014 benefit board meeting",11,Low,17757,,,,,,,,,,
August,,2014,7,Oak hill,8,Low,31551,,,,,,,,,,
April,,2014,8,obesity,4,Low,28780,,,,,,,,,,
June,,2014,7,obituaries,6,Low,31551,,,,,,,,,,
January,,2014,19,Obstructions in the street,1,Low,12942,,,,,,,,,,
August,,2014,9,Occupancy Permit,8,Low,26399,,,,,,,,,,
May,,2014,8,Occupancy permit,5,Low,28780,,,,,,,,,,
January,,2014,5,Occupancy tax,1,Low,34913,,,,,,,,,,
July,,2014,10,occupant load,7,Low,24413,,,,,,,,,,
April,,2014,10,oem,4,Low,24413,,,,,,,,,,
March,,2014,9,oem,3,Low,26399,,,,,,,,,,
January,,2014,9,oem,1,Low,26399,,,,,,,,,,
March,,2014,9,offender release program,3,Low,26399,,,,,,,,,,
January,,2014,5,office hours,1,Low,34913,,,,,,,,,,
July,,2014,7,office of innovation,7,Low,31551,,,,,,,,,,
June,,2014,7,office of innovation,6,Low,31551,,,,,,,,,,
April,,2014,8,office of innovation,4,Low,28780,,,,,,,,,,
July,,2014,9,office of minority and Women Business Assistance,7,Low,26399,,,,,,,,,,
December,,2014,9,office of neighborhoods,12,Low,26399,,,,,,,,,,
October,,2014,11,office of neighborhoods,10,Low,22840,,,,,,,,,,
March,,2014,13,Office Support Representative,3,Low,20168,,,,,,,,,,
February,,2014,7,office support specialist,2,Low,31551,,,,,,,,,,
June,,2014,12,OFFICER TERMINATED,6,Low,21410,,,,,,,,,,
January,,2014,10,okinawa japan,1,Low,24413,,,,,,,,,,
September,,2014,10,"old hickory blvd., sept. 14, closure",9,Low,24413,,,,,,,,,,
February,,2014,7,omni hotel,2,Low,31551,,,,,,,,,,
April,,2014,8,omohundro,4,Low,28780,,,,,,,,,,
October,,2014,7,on line payment,10,Low,31551,,,,,,,,,,
March,,2014,12,on regulations,3,Low,21410,,,,,,,,,,
April,,2014,12,on street free parking,4,Low,21410,,,,,,,,,,
October,,2014,9,one sign per acre,10,Low,26399,,,,,,,,,,
August,,2014,11,online application,8,Low,22840,,,,,,,,,,
January,,2014,10,online applications,1,Low,24413,,,,,,,,,,
March,,2014,16,online forms,3,Low,16227,,,,,,,,,,
October,,2014,12,online property maps,10,Low,21410,,,,,,,,,,
July,,2014,9,online property maps,7,Low,26399,,,,,,,,,,
June,,2014,9,online property maps,6,Low,26399,,,,,,,,,,
May,,2014,7,online property maps,5,Low,31551,,,,,,,,,,
April,,2014,15,online property maps,4,Low,17757,,,,,,,,,,
March,,2014,17,online property maps,3,Low,15102,,,,,,,,,,
February,,2014,13,online property maps,2,Low,20168,,,,,,,,,,
January,,2014,8,online property maps,1,Low,28780,,,,,,,,,,
May,,2014,13,open,5,Low,20168,,,,,,,,,,
December,,2014,22,open data,12,Low,10472,,,,,,,,,,
November,,2014,10,open data,11,Low,24413,,,,,,,,,,
October,,2014,21,open data,10,Low,11275,,,,,,,,,,
September,,2014,11,open data,9,Low,22840,,,,,,,,,,
August,,2014,35,open data,8,Low,5316,,,,,,,,,,
July,,2014,43,open data,7,Low,3912,,,,,,,,,,
June,,2014,28,open data,6,Low,7373,,,,,,,,,,
May,,2014,20,open data,5,Low,11950,,,,,,,,,,
October,,2014,14,open enrollment,10,Low,18917,,,,,,,,,,
September,,2014,34,open enrollment,9,Low,5549,,,,,,,,,,
July,,2014,17,Open enrollment,7,Low,15102,,,,,,,,,,
October,,2014,8,open invitation to bid,10,Low,28780,,,,,,,,,,
September,,2014,8,oracle,9,Low,28780,,,,,,,,,,
April,,2014,16,order birth certificate,4,Low,16227,,,,,,,,,,
April,,2014,13,order birth certificate site:www.nashville.gov/mc/ordinances/term_1999_2003,4,Low,20168,,,,,,,,,,
December,,2014,10,order of protection,12,Low,24413,,,,,,,,,,
October,,2014,8,order of protection,10,Low,28780,,,,,,,,,,
August,,2014,11,order of protection,8,Low,22840,,,,,,,,,,
February,,2014,7,order of protection,2,Low,31551,,,,,,,,,,
November,,2014,7,ordinance,11,Low,31551,,,,,,,,,,
October,,2014,7,ordinance,10,Low,31551,,,,,,,,,,
August,,2014,7,ordinance,8,Low,31551,,,,,,,,,,
July,,2014,9,ordinance,7,Low,26399,,,,,,,,,,
June,,2014,10,ordinance,6,Low,24413,,,,,,,,,,
May,,2014,9,ordinance,5,Low,26399,,,,,,,,,,
March,,2014,13,ordinance,3,Low,20168,,,,,,,,,,
February,,2014,10,ordinance bl2004-122,2,Low,24413,,,,,,,,,,
December,,2014,12,ordinance employee vehicle,12,Low,21410,,,,,,,,,,
November,,2014,8,ordinance for business in home,11,Low,28780,,,,,,,,,,
November,,2014,11,ordinance NO. BL2008-151,11,Low,22840,,,,,,,,,,
January,,2014,5,ordinance no. bl2009-586,1,Low,34913,,,,,,,,,,
November,,2014,9,ordinances,11,Low,26399,,,,,,,,,,
October,,2014,12,ordinances,10,Low,21410,,,,,,,,,,
September,,2014,12,ordinances,9,Low,21410,,,,,,,,,,
August,,2014,12,ordinances,8,Low,21410,,,,,,,,,,
July,,2014,21,ordinances,7,Low,11275,,,,,,,,,,
June,,2014,13,ordinances,6,Low,20168,,,,,,,,,,
May,,2014,23,ordinances,5,Low,9894,,,,,,,,,,
April,,2014,13,ordinances,4,Low,20168,,,,,,,,,,
March,,2014,20,ordinances,3,Low,11950,,,,,,,,,,
March,,2014,9,organizational,3,Low,26399,,,,,,,,,,
September,,2014,8,organizational chart,9,Low,28780,,,,,,,,,,
August,,2014,8,organizational chart,8,Low,28780,,,,,,,,,,
March,,2014,11,organizational chart,3,Low,22840,,,,,,,,,,
March,,2014,8,outside employment,3,Low,28780,,,,,,,,,,
December,,2014,21,outstanding warrants,12,Low,11275,,,,,,,,,,
May,,2014,10,outstanding warrants,5,Low,24413,,,,,,,,,,
February,,2014,13,Outstanding Warrants,2,Low,20168,,,,,,,,,,
March,,2014,11,outstanding warrants in usa,3,Low,22840,,,,,,,,,,
November,,2014,8,owner accident,11,Low,28780,,,,,,,,,,
September,,2014,9,owner accident report,9,Low,26399,,,,,,,,,,
December,,2014,7,owner driver accident report,12,Low,31551,,,,,,,,,,
October,,2014,12,owner driver accident report,10,Low,21410,,,,,,,,,,
September,,2014,15,owner driver accident report,9,Low,17757,,,,,,,,,,
October,,2014,9,owner driver accident report form,10,Low,26399,,,,,,,,,,
September,,2014,8,owner driver accident report form,9,Low,28780,,,,,,,,,,
June,,2014,9,owner driver accident report form,6,Low,26399,,,,,,,,,,
May,,2014,10,owner driver report,5,Low,24413,,,,,,,,,,
November,,2014,8,ownership parcel RS15,11,Low,28780,,,,,,,,,,
August,,2014,17,PACKAGE,8,Low,15102,,,,,,,,,,
November,,2014,7,paper shred,11,Low,31551,,,,,,,,,,
March,,2014,8,paradise ridge,3,Low,28780,,,,,,,,,,
July,,2014,8,parcel,7,Low,28780,,,,,,,,,,
July,,2014,9,PARCEL 65,7,Low,26399,,,,,,,,,,
December,,2014,9,Park Board Meeting February 2014,12,Low,26399,,,,,,,,,,
March,,2014,20,park buget,3,Low,11950,,,,,,,,,,
December,,2014,12,parking,12,Low,21410,,,,,,,,,,
November,,2014,24,parking,11,Low,9261,,,,,,,,,,
October,,2014,27,parking,10,Low,7822,,,,,,,,,,
September,,2014,16,parking,9,Low,16227,,,,,,,,,,
August,,2014,14,parking,8,Low,18917,,,,,,,,,,
August,,2014,9,Parking,8,Low,26399,,,,,,,,,,
July,,2014,38,parking,7,Low,4689,,,,,,,,,,
June,,2014,24,parking,6,Low,9261,,,,,,,,,,
June,,2014,8,Parking,6,Low,28780,,,,,,,,,,
May,,2014,20,parking,5,Low,11950,,,,,,,,,,
April,,2014,26,parking,4,Low,8239,,,,,,,,,,
March,,2014,33,parking,3,Low,5822,,,,,,,,,,
February,,2014,28,parking,2,Low,7373,,,,,,,,,,
January,,2014,33,parking,1,Low,5822,,,,,,,,,,
October,,2014,9,parking codes,10,Low,26399,,,,,,,,,,
September,,2014,8,parking in front of your house,9,Low,28780,,,,,,,,,,
July,,2014,8,parking in front of your house,7,Low,28780,,,,,,,,,,
October,,2014,11,parking in front yard,10,Low,22840,,,,,,,,,,
July,,2014,9,Parking laws on streets,7,Low,26399,,,,,,,,,,
July,,2014,8,parking meters,7,Low,28780,,,,,,,,,,
May,,2014,8,parking meters,5,Low,28780,,,,,,,,,,
January,,2014,6,parking ordinance,1,Low,34093,,,,,,,,,,
August,,2014,11,parking permit,8,Low,22840,,,,,,,,,,
October,,2014,8,parking permits,10,Low,28780,,,,,,,,,,
April,,2014,8,parking regulations,4,Low,28780,,,,,,,,,,
March,,2014,15,parking regulations,3,Low,17757,,,,,,,,,,
May,,2014,8,parking requirements,5,Low,28780,,,,,,,,,,
March,,2014,8,parking requirements,3,Low,28780,,,,,,,,,,
January,,2014,6,parking spaces,1,Low,34093,,,,,,,,,,
December,,2014,8,parking ticket,12,Low,28780,,,,,,,,,,
May,,2014,16,parking ticket,5,Low,16227,,,,,,,,,,
